6380	2019	5	798153	79000310	OLD MISSION RD	US-1/SR-5	9400	C	F	F	F	F	79	Volusia	5	0.0	1.553	9.0	0.0	59.0	4.4	2512.2011	LINESTRING(675571.623924 1697258.016170,675660.750219 1697199.761450,675947.100367 1697004.486814,675994.893166 1696986.436387,676043.405159 1696979.049524,677610.626522 1696999.882628,677822.839187 1696991.356481,677981.092131 1696967.562583,678435.236308 1696827.578513,678449.825193 1696798.659517,678729.947927 1696714.816275,678838.021961 1696687.191156,678948.038491 1696669.258354,679059.503491 1696661.989117,679164.186559 1696664.412196,679257.722118 1696673.136625,679365.312208 1696692.037315,679462.242095 1696717.239354,681158.488220 1697279.907901,681189.020361 1697315.286200,681712.597013 1697463.208291,682691.924265 1697788.872142,682972.020113 1697903.741551,683102.271538 1697952.149362,683370.470438 1698031.737933,683413.581754 1698064.851108,683432.089239 1698079.063593)
6396	2019	5	792005	79002025	SR-44	I-95/SR-9	7300	E				F	79	Volusia	5	0.0	0.239	9.0	0.0	0.0	9.3	388.167	LINESTRING(660397.516047 1701010.928839,660351.568283 1701028.979266,660306.645539 1701053.596540,660279.262392 1701070.003575,660233.314628 1701123.338201,660071.166610 1701338.303296,659726.662563 1701795.317527,659586.053398 1701976.645175)
6398	2019	5	798199	79000342	INDIAN RIVER BLVD	W PARK AVE	2400	E	F	F	F	D	79	Volusia	5	0.0	1.497	9.0	0.0	59.0	8.1	2409.4811	LINESTRING(681206.791849 1682874.027009,681201.085346 1682895.908657,681162.326162 1683048.424852,681011.685249 1683654.678577,680986.631081 1683764.742157,680974.999629 1683855.122000,680969.629199 1683943.710579,680951.733365 1684233.639894,680940.098552 1684330.280758,680924.887933 1684409.025789,680904.306884 1684501.193535,680871.197071 1684638.105907,680829.141020 1684773.227016,680797.819110 1684911.029979,680753.077845 1685044.363184,680310.578563 1686236.289584,680060.026805 1686904.733432,679632.738142 1688070.708352,679377.709904 1688785.684729,679195.605930 1689230.301264,679064.050546 1689585.257150,678798.452844 1690298.895961,678777.609658 1690372.962869)
6403	2019	5	798140	79000269	ORANGE CAMP RD	SR-44/E NEW YORK	4700	F	F	F	F	F	79	Volusia	5	0.0	3.007	9.0	0.0	59.0	4.4	4832.4794	LINESTRING(568765.384680 1690806.515914,568711.757671 1692868.791498,568679.719927 1694159.479377,568655.129539 1696266.045890,568598.518211 1698997.450909,568561.183972 1700805.807293,568541.389331 1701442.505780,568503.033434 1703680.799074,568510.107749 1704095.965620,568497.084959 1705361.159077,568494.315726 1705936.322780,568475.905702 1706663.273403)
6411	2019	5	790482	79060066	US-92/SR-600	N/A	9700	F	F	F	W	1	79	Volusia	5	0.0	1.077	9.0	0.0	99.9	7.9	1730.5489	LINESTRING(619917.290720 1750153.255384,619700.887237 1750016.232108,619052.802631 1749683.114180,618831.989884 1749527.223822,618711.992015 1749419.737914,618608.303721 1749296.664987,618502.051197 1749137.491205,618429.950310 1748997.187866,618381.848325 1748879.038394,618352.331121 1748783.382221,618345.643288 1748761.705576,618322.464403 1748623.865646,618305.953185 1748426.127602,618308.517415 1746996.836909,618292.107019 1746831.099641,618268.003935 1746703.923275,618238.879935 1746580.030332,618200.930685 1746456.134028,618152.932882 1746342.087995,618084.525426 1746199.321248,618008.630286 1746071.324866,617872.837034 1745865.383305,617771.938557 1745731.650174,617677.114582 1745588.893090,617590.406326 1745447.121536)
6412	2019	5	798182	79000109	TOMOKA FARMS RD	WILLIAMSON BLVD	5100	C	F	F	F	F	79	Volusia	5	0.0	0.851	9.0	0.0	59.0	9.5	1364.4155	LINESTRING(625716.895313 1767506.998548,625615.230173 1767503.849554,625524.147939 1767515.991835,625440.872658 1767542.884316,625377.549972 1767571.510929,625311.626088 1767614.013955,625189.316044 1767706.830320,625528.419414 1768153.046558,625646.152157 1768317.405931,625704.571553 1768391.845879,625928.375341 1768691.370049,626058.482255 1768881.586802,626117.788881 1768949.843025,626182.301262 1769015.810598,626280.572076 1769097.553390,626402.838431 1769181.289090,626536.285901 1769250.778698,626695.553782 1769306.741407,626864.493816 1769340.194014,627190.046763 1769379.635424,627416.297155 1769409.710507,627498.123966 1769428.943908,627640.799973 1769471.604888,628300.843281 1769687.364372)
6429	2019	5	795142	79030000	HAND AVE	SR-40/GRANADA BLVD	24000	C	F	F	F	F	79	Volusia	5	4.668	5.516	9.0	0.0	59.0	4.4	1363.1552	LINESTRING(638244.728990 1795148.424037,637683.001025 1796340.016885,637526.425080 1796672.815544,637384.626221 1796996.257959,636414.141023 1799226.599790,636412.646763 1799229.388767)
6441	2019	5	792036	79002050	US-1/SR-5	I-95/SR-9	6400	E				F	79	Volusia	5	0.0	0.354	9.0	0.0	0.0	9.0	559.474	LINESTRING(614704.111603 1818308.754531,614696.008907 1818353.062264,614695.393895 1818402.290090,614702.367389 1818445.777807,614715.803548 1818476.955207,614875.491519 1818671.409827,614913.131583 1818728.844532,614933.541236 1818786.279237,614945.643189 1818854.380867,614942.463948 1818924.122528,614928.412777 1818994.684206,614888.208484 1819071.809369,614745.855106 1819304.828251,614689.035413 1819399.183826,614630.985696 1819516.513283,614586.267956 1819628.919285,614551.810494 1819736.405193,614523.708153 1819855.374681,614501.655108 1819967.784044)
6446	2019	5	798142	79000272	US-17/SR-15	US92/SR600/INTL SPWY	5600	F	F	F	F	F	79	Volusia	5	0.0	0.91	9.0	0.0	59.0	4.4	1488.3986	LINESTRING(558948.156947 1717266.815517,562916.737100 1717311.570226,562944.570583 1716428.010051,562945.578799 1716396.002553)
6453	2019	5	790515	79070000	I-95 NB OFF	N/A	34500	C	F	F	F	A	79	Volusia	5	25.174	27.927	9.0	0.0	59.0	7.1	4419.7606	LINESTRING(660364.235257 1700913.803610,660854.002645 1700925.428761,662145.366028 1700957.449701,662705.510674 1700976.736873,664518.299848 1701016.440419,665690.552593 1701045.157772,668370.000881 1701112.634308,669055.574319 1701127.512215,669314.390088 1701129.108557,669568.426913 1701126.450228,669832.555980 1701126.450228,670283.228533 1701129.108557,671954.114665 1701168.966697,672850.674105 1701189.692257,673144.038076 1701198.198239,673307.725304 1701207.762848,673424.110399 1701217.861812,673558.038452 1701234.867055,673699.934772 1701258.250945,673836.517793 1701285.886146,673964.598193 1701315.648682,674080.986649 1701348.066187,674193.123793 1701382.611028,674321.204193 1701425.658491,674467.351824 1701483.056228,674627.318735 1701552.142549,674795.075796 1701635.058233)
6454	2019	5	797070	79000131	N/A	E PARK AVE	2200	S	F	F	F	2	79	Volusia	5	0.906	2.201	9.0	0.0	59.0	1.3	2068.8895	LINESTRING(689783.045995 1687702.279339,689688.536667 1687964.344924,689656.740895 1688056.240452,689615.205756 1688163.722999,689215.515326 1689041.536343,688981.323553 1689564.477819,688846.266298 1689851.896675,688744.564189 1690087.768809,688610.313507 1690407.759764,688574.108471 1690484.064912,688528.241364 1690555.802841,688295.380436 1690900.437956,688248.142155 1690978.947736,688198.907607 1691074.086359,688125.059146 1691220.459158,688091.791378 1691282.333374,688048.545633 1691346.869280,688015.150159 1691387.423088,687904.693374 1691503.932529,687831.463286 1691581.877708,687772.284367 1691656.542825,687723.671552 1691729.567910,687592.805115 1691916.380253,687515.626180 1692040.132045,687177.944395 1692622.259161,687114.356212 1692730.561724,687068.408448 1692816.713781,686890.055037 1693169.522167,686825.646838 1693308.185474,686774.365612 1693431.258402,686736.829730 1693516.590443,686695.395413 1693599.459077,686661.754606 1693661.817237,686644.013365 1693688.891197)
6456	2019	5	798223	79000367	OLD MISSION RD	CR-4118/PIONEER TRL	4300	F	F	F	F	D	79	Volusia	5	0.0	4.522	9.0	0.0	59.0	8.1	7282.5021	LINESTRING(674400.228163 1689350.994802,674269.630584 1689325.846534,673516.587331 1689172.816148,673382.867643 1689153.969231,673222.221866 1689139.612235,673016.256780 1689117.176068,672667.145186 1689095.637214,672257.009638 1689091.147292,672208.097719 1689086.660730,672152.454278 1689069.608437,672114.763803 1689038.199148,672089.632339 1689007.683810,672070.788782 1688966.400726,672050.147239 1688885.632542,672027.711073 1688831.783725,672000.784984 1688776.140284,671962.193836 1688724.986765,671919.116127 1688679.217119,671871.551857 1688637.934035,671796.167546 1688602.932136,671713.601377 1688569.728222,671631.932521 1688545.494070,670875.824291 1688373.183234,670676.140391 1688323.824340,670642.039165 1688389.338215,670485.879949 1688916.144519,670330.621406 1689425.898529,670117.027486 1690024.503255,669874.712852 1690657.209206,669473.550426 1691705.437940,669280.598048 1692170.319617,668843.536412 1693164.699534,668801.356015 1693282.267602,668774.433287 1693381.882703,668633.531740 1693966.127073,668591.351343 1694063.950910,668541.992448 1694142.027158,668480.965134 1694204.849097,668412.759321 1694256.903289,668330.193152 1694303.570247,668252.113544 1694333.188272,668175.828561 1694350.237205,668091.918104 1694358.316376,667616.265320 1694344.853331,667518.444843 1694337.674833,667442.159859 1694322.417165,666858.812802 1694183.310242,666828.300825 1694183.310242,666801.378097 1694196.773286,666787.915053 1694216.517517,666783.428492 1694247.926806,666759.197701 1694872.556947,666714.322006 1696347.076210,666658.681926 1698174.296315,666646.116194 1698262.246358,666622.782715 1698335.839404,666590.476113 1698402.250592,666394.828438 1698690.334872,666086.105977 1699157.908485,666038.538346 1699244.961216,666013.410242 1699323.938136,665995.460637 1699403.812368,665690.552593 1701045.157772,665676.813970 1701110.795994,665561.094298 1701756.938104,665495.577061 1702088.997405,665472.243582 1702148.230095,665430.063185 1702213.743971,665330.448084 1702370.800499,665294.548873 1702446.184809,665263.136223 1702541.316710,665118.648788 1703067.225702,665068.389220 1703268.253890,665045.055741 1703399.285003,664960.694947 1703909.039013,664927.040697 1704093.018269,664925.246073 1704168.402579,664925.246073 1704261.739856,664945.887615 1704408.025276,665033.837658 1704980.601225,665135.250744 1705622.280299,665137.620052 1705675.739273)
6461	2019	5	798136	79000266	S BERESFORD RD	FATIO RD	1400	F	F	F	F	F	79	Volusia	5	0.0	0.7	9.0	0.0	59.0	4.4	1119.1365	LINESTRING(545237.262870 1697498.052236,545254.221063 1697499.231849,545277.830121 1697507.905867,545561.437922 1697723.949753,545768.636392 1697892.254610,545816.812313 1697923.341270,545875.436713 1697944.171013,545940.308691 1697956.373787,546024.521613 1697965.894707,546100.998158 1697970.361104,546184.021385 1697973.634445,547138.438980 1697980.308835,547206.194456 1697973.741988,547263.867772 1697962.063486,547314.738991 1697949.544804,547345.308100 1697939.287887,547426.015791 1697907.418179,547468.659967 1697894.200467,547507.237672 1697888.460358,547550.634649 1697886.393515,548064.300538 1697886.843851,548226.764464 1697888.030185,548747.854603 1697904.278426)
6469	2019	5	790236	79050000	GLENWOOD RD	CR-15A	15000	C	F	F	F	F	79	Volusia	5	1.198	2.824	9.0	0.0	59.0	6.4	2616.9029	LINESTRING(558470.105028 1722575.547046,558407.773334 1722648.968275,558319.167952 1722748.808545,558229.312381 1722843.033052,558135.087874 1722934.135450,558035.872698 1723025.862942,557274.595681 1723685.427768,555843.769139 1724927.808657,555725.834753 1725034.511517,555609.147194 1725148.076967,555490.587713 1725269.758556,555368.906124 1725403.918499,554492.816830 1726411.048988,554008.143873 1726965.665249,553835.846480 1727162.704263,553702.688032 1727305.760032,553524.371589 1727481.828153,553368.373688 1727628.466449,553256.051704 1727731.425467,553110.038502 1727854.978977,552937.189951 1727997.248337,552761.222651 1728128.289531,552603.974562 1728241.233248,552397.431432 1728374.146364,552291.131859 1728442.997435,552256.242124 1728464.964361)
6470	2019	5	798066	79000086	SR-430/MASON AVE	FLOMICH ST	2800	S	F	F	F	2	79	Volusia	5	0.0	2.219	9.0	0.0	59.0	5.8	3574.229	LINESTRING(643529.422969 1777374.407713,643077.306147 1778308.130835,642685.429390 1779135.953468,641882.281163 1780813.994994,641307.400180 1781991.412325,640955.801233 1782714.485097,640729.547060 1783179.225203,640451.649543 1783764.558866,640153.093260 1784399.613960,639930.640482 1784884.525528,639595.879162 1785565.528387,638447.006946 1787946.423753)
6474	2019	5	700436	79002000	BREVARD CO LINE	Bridge No-790062	33000	C	F	F	F	F	79	Volusia	5	0.0	11.441	10.5	0.0	52.6	19.8	18426.5791	LINESTRING(688420.778981 1620305.240925,688117.608430 1621515.459723,686936.617813 1626295.626872,686351.301374 1628460.895081,684384.480320 1635660.091685,684380.286142 1635675.446814,683605.949367 1638520.081212,683493.849190 1638979.555490,683415.494003 1639355.337758,683342.573101 1639783.634637,683168.934780 1641033.237713,682910.791155 1642844.054145,682026.098418 1649134.737227,681939.331349 1649538.416832,681813.183363 1649960.970240,681197.714544 1651701.224994,678229.288025 1660256.455316,677972.989435 1661045.767459,677610.949152 1662428.290372,676342.478993 1667154.951497,675919.922224 1668733.740459,675835.618563 1669020.913983,675625.469380 1669596.894342,675009.456125 1671102.748958,672518.897105 1677203.642100,672272.647068 1677829.673661,672055.825176 1678340.096875)
6480	2019	5	798134	79000220	DERBYSHIRE RD	RIVERSIDE DR	4500	C	F	F	F	F	79	Volusia	5	0.0	1.901	9.0	0.0	59.0	4.4	3066.7049	LINESTRING(637976.361635 1775863.687614,639537.335419 1776611.740198,640629.226627 1777134.886677,640668.886484 1777153.888188,643077.306147 1778308.130835,644758.519772 1779110.482571,644980.028188 1779212.487145,645230.257317 1779334.729974,645750.967275 1779588.333266,645792.579710 1779608.598408,646421.608614 1779910.065915,647052.990862 1780212.664304)
6488	2019	5	790478	79060000	WMA/TIGER BAY	INDIAN LAKE RD	19500	C	F	F	F	A	79	Volusia	5	9.117	11.575	9.5	0.0	59.0	6.8	3954.4533	LINESTRING(599313.877502 1739871.088421,600939.489695 1740802.377962,602645.918803 1741779.282135,604055.740844 1742588.321704,605698.430536 1743531.779992,606756.744790 1744139.505711,606963.738257 1744253.098048,607134.126761 1744339.555930,607315.246044 1744422.226282,607500.781313 1744497.324931,607707.774780 1744574.947481,608240.401851 1744761.746381,609636.340758 1745253.352503,610866.307147 1745687.534003,610868.297954 1745688.235133)
6489	2019	5	798083	79000103	BELLEVUE AVE	SR-430/MASON AVE	2900	C	F	F	F	A	79	Volusia	5	0.0	2.225	9.0	0.0	59.0	2.3	3575.7864	LINESTRING(649362.827163 1767226.848929,649018.265984 1767963.209567,647722.459729 1770727.613496,647195.421536 1771851.216458,647080.464748 1772114.095338,646566.288030 1773219.775580,646477.827158 1773430.506167,646442.445498 1773511.734769,646415.354734 1773545.745256,646072.917530 1773990.079491,646004.305070 1774091.001912,645951.793820 1774182.894079,645759.594243 1774604.627472,645724.189058 1774676.677948,645684.314115 1774749.030889,645646.879055 1774807.285610,645451.103672 1775244.128799,645435.839281 1775280.609415,645430.630165 1775307.780836,645431.372884 1775335.328658,645438.447200 1775360.268561,645465.621982 1775423.554280,645474.181736 1775448.867223,645476.789655 1775477.900483,645473.439017 1775512.892300,645461.155585 1775551.607794,645194.428681 1776095.994024,644906.979578 1776712.182037,644411.303624 1777795.150533)
6502	2019	5	798211	79000354	INDIA BLVD	NEWMARK DR	2900	F	F	F	F	D	79	Volusia	5	0.0	1.65	9.0	0.0	59.0	8.1	2655.0439	LINESTRING(597900.689700 1655670.302534,598069.266776 1656172.071473,598090.046107 1656258.959528,598100.988612 1656349.766183,598108.523346 1656441.140799,598104.755979 1656540.994512,598092.509515 1656646.500956,598069.901952 1656754.833765,598039.756293 1656858.458206,597993.596804 1656956.426554,597938.961579 1657053.457262,597873.017531 1657151.425611,597659.178278 1657432.146553,596538.173152 1658890.396570,596487.305294 1658962.930990,596450.565903 1659035.468771,596427.017338 1659112.714920,596417.597240 1659197.495803,596415.711876 1660090.533209,596403.465413 1660196.039653,596383.684215 1660291.181636,596359.191287 1660388.212344,596188.685158 1661037.264838,596159.480501 1661112.625623,596123.685472 1661178.566310,596064.809018 1661259.579827,595982.854500 1661343.419709,595907.490354 1661399.940298,595836.837938 1661441.391418,595756.768784 1661474.360081,595672.928902 1661497.912007,595446.843185 1661533.710397,595368.656034 1661556.317960,595300.829983 1661590.230986,595239.597664 1661635.446113,594776.594630 1662016.965130,594716.306674 1662081.023814,594674.855553 1662143.197134,594650.362626 1662200.658724,594626.814061 1662269.425777,594584.421939 1662470.077565,594555.220643 1662547.323714,594515.654886 1662635.875326,594384.617052 1662890.046580)
6506	2019	5	790008	79040000	E HIGHBANKS RD	DEBARY PLANT BLVD	25000	F	F	F	F	1	79	Volusia	5	3.751	4.667	9.0	0.0	59.0	4.0	1474.3776	LINESTRING(558008.525259 1656501.708955,558377.257997 1658111.744631,558416.722932 1658291.190276,558440.772244 1658422.533935,558462.969800 1658555.729351,558483.318959 1658693.858304,558507.368272 1658910.298754,558522.783894 1659113.790350,558530.184200 1659282.750549,558530.799212 1659462.811205,558522.783894 1660403.191073,558525.869035 1660580.166588,558536.351121 1660757.145465,558547.451579 1660932.887596,558564.715598 1661099.381025,558578.897836 1661205.445349,558587.746612 1661275.418900,558589.349676 1661283.716098)
6514	2019	5	798113	79000150	S RIDGEWOOD AVE	S CLARA AVE	1700	F	F	F	F	F	79	Volusia	5	0.0	2.025	9.0	0.0	59.0	4.4	3245.033	LINESTRING(547364.588551 1701186.513016,548678.209982 1701219.555615,550039.415849 1701253.794630,552674.895837 1701324.356308,552817.860866 1701325.996339,554092.770164 1701351.779783,555349.938221 1701368.610269,556687.138464 1701374.948587,558012.270361 1701396.558016)
6516	2019	5	792010	79002031	I-95/SR-9	SR-421	10000	E				F	79	Volusia	5	0.0	0.328	9.0	0.0	0.0	4.4	531.5945	LINESTRING(646282.140834 1736287.827419,646401.112422 1735924.901166,646456.421052 1735749.965607,646665.207462 1734984.887616,646661.719035 1734894.635480,646650.645463 1734850.327748,646627.164112 1734808.707751,646597.985501 1734775.222797,646578.180778 1734757.368132,646550.878709 1734738.581707,646523.335508 1734723.111053,646496.319100 1734709.155243,646469.198089 1734695.277990,646464.107018 1734692.600336)
6522	2019	5	797082	79000285	N/A	N/A	21300	S	F	F	F	2	79	Volusia	5	4.975	6.136	9.0	0.0	59.0	7.2	1866.2563	LINESTRING(633731.500891 1755746.728115,633663.428667 1755796.129439,633533.177242 1755875.785225,633368.481798 1755965.667681,631567.051857 1756930.164076,631455.102913 1756992.058456,631379.752210 1757037.807938,631311.398526 1757087.862501,631251.655006 1757141.684432,631191.911487 1757205.733034,631142.935714 1757270.319351,631102.566745 1757337.597605,630828.708394 1757882.074574,630511.600936 1758504.463115,630471.773044 1758586.273122,630440.555315 1758667.004338,630417.410037 1758742.358402,630401.802853 1758811.787517,630391.576182 1758883.370853,630388.346530 1758970.023658,630390.500752 1759055.063317,630399.110916 1759139.027545,630414.180385 1759212.224027,630434.096012 1759281.656502,630467.464601 1759368.847022,630508.371284 1759455.499827,630559.501279 1759537.850909,630613.860925 1759611.047391,630668.220571 1759672.404056,630723.121293 1759720.845474,630795.780059 1759777.897057,630896.426902 1759847.326172,631040.819397 1759938.474359)
6529	2019	5	790280	79050000	CR-305/BUNNELL RD	PUTNAM CO LINE	5900	F	F	F	F	1	79	Volusia	5	22.465	25.873	9.5	0.0	59.0	26.0	5484.7903	LINESTRING(499111.212775 1811902.839081,499090.127618 1811952.591180,499059.504737 1812016.317153,499016.470718 1812077.562914,498879.914582 1812284.465641,498827.773011 1812385.435113,498721.839756 1812637.032055,498605.048014 1812928.759355,498512.940761 1813179.122914,498436.743156 1813406.038728,498358.515677 1813671.552412,498294.399860 1813925.182590,498138.368352 1814703.589197,498082.089735 1815004.840777,498059.945951 1815184.528394,497875.731444 1817418.523327,497848.822159 1817586.334159,497810.422573 1817774.389968,497318.614807 1819678.805813,497282.769368 1819811.483678,497246.456788 1819920.418056,497204.094912 1820020.974159,497086.778898 1820277.017334,497024.393853 1820427.557426,496976.574168 1820582.486618,496930.670094 1820784.277690,496786.259955 1821530.236545,496299.584009 1824036.631278,496144.073412 1824831.760827,496116.811252 1824947.302381,496081.426231 1825077.365606,496034.564351 1825207.428831,495981.007917 1825339.407666,494373.145367 1829136.738970)
6530	2019	5	798081	79000101	SOUTH ST	US-92/SR-600/VOLUSIA	3000	F	F	F	F	F	79	Volusia	5	0.0	0.839	9.0	0.0	59.0	4.4	1350.7056	LINESTRING(646148.728651 1766626.869669,646092.097159 1766758.297346,646059.017592 1766848.845225,646031.829367 1766943.325146,646016.195297 1767054.793507,646000.564589 1767161.506450,645978.766959 1767261.255980,645951.484634 1767333.457689,645930.433084 1767378.543848,644966.746622 1769442.467445,644388.353267 1770682.011887)
6537	2019	5	792018	79002061	I-4 / SR 400	I-95 / SR 9	1850	E				F	79	Volusia	5	0.0	0.24	9.0	0.0	0.0	7.8	385.993	LINESTRING(630909.411464 1752323.920909,631021.144061 1752349.299386,631111.138682 1752353.696889,631147.243737 1752355.460846,631254.149921 1752349.143953,631353.489443 1752326.885064,631374.196520 1752320.055241,631429.671505 1752301.757381,631509.439874 1752258.070121,631627.479703 1752167.087869,631726.368890 1752076.118220,631892.250668 1751926.925777,631995.003422 1751832.700850)
6544	2019	5	798200	79000343	FLAGLER CO LINE	TYMBER CREEK RD	5200	E	F	F	F	D	79	Volusia	5	0.0	1.301	9.0	0.0	59.0	8.1	2095.2233	LINESTRING(608222.620281 1796632.436494,608586.996265 1796398.594235,608671.313370 1796350.186424,608777.491957 1796297.880178,609555.868318 1795902.837623,609638.935234 1795866.622505,609739.091411 1795836.725540,609818.969005 1795828.669894,609908.750639 1795826.327472,611594.323118 1795855.212860,613509.180719 1795889.045229,614036.874253 1795903.993711,614446.472086 1795901.006031,614897.739486 1795900.844717)
6551	2019	5	797036	79000151	HANGER WAY	US-1/SR-5/RIDGEWOOD	8700	C	F	F	F	A	79	Volusia	5	0.0	1.013	9.0	0.0	59.0	6.1	1626.348	LINESTRING(622249.321217 1804468.758396,622623.157628 1805255.607131,623019.043723 1806097.427163,623117.193551 1806308.292179,623146.320911 1806358.343382,623174.114065 1806400.187707,623212.883331 1806444.495440,623251.037585 1806481.416310,623590.308991 1806794.023763,623640.666020 1806847.355029,623673.382629 1806897.402871,623695.741499 1806951.557513,623708.458464 1807004.888779,623711.533523 1807073.810425,623705.484227 1807132.065145,623684.869570 1807194.419944,623625.485648 1807335.543299,623592.154027 1807423.338748,623572.463568 1807490.617002,623563.130849 1807557.898616,623560.052429 1807634.203764,623561.796643 1807703.945426,623570.924358 1807780.250573,623579.437062 1807814.711396,623601.896754 1807884.453058,623624.255624 1807938.604339,623657.587245 1807997.679075,623699.431570 1808055.933796,623747.227730 1808108.445046,623829.686356 1808187.210241,623971.424722 1808320.130078,624206.903651 1808536.738564,624378.407914 1808699.918324,624599.049265 1808902.962944,624622.271840 1808924.333763)
6553	2019	5	790495	79002000	Bridge No-790193	Bridge No-790082	53000	E	D	D	D	F	79	Volusia	5	35.319	40.901	9.0	0.0	52.0	7.8	8990.3179	LINESTRING(619076.070996 1790203.435417,618822.038792 1791036.545304,618716.938995 1791404.161022,618251.314599 1792923.498847,617339.863809 1795940.279405,617072.145493 1796816.066235,616778.408482 1797948.339854,616646.412843 1798420.117728,616499.956026 1798906.669328,616350.830798 1799357.116712,615978.432775 1800431.135611,615800.183546 1800993.992358,614496.845918 1805284.119479,614414.935089 1805560.683211,614355.043698 1805781.758094,614298.674341 1806046.871852,614253.459214 1806390.340797,614230.381150 1806593.822312,614207.951705 1806858.946152,614200.907636 1807112.609937,614427.510904 1818070.674405,614431.832789 1818459.882749,614441.609124 1818915.317442,614443.081959 1818993.543661)
6562	2019	5	790001	79010000	N PUTNAM GROVE RD	E HALIFAX AVE	4700	F	F	F	F	F	79	Volusia	5	5.595	6.162	9.5	0.0	59.0	4.4	912.4454	LINESTRING(704242.246389 1643976.517645,703858.854611 1645324.567972,703827.515897 1645442.088990,703804.014382 1645548.643979,703785.211154 1645656.761702,703769.540116 1645759.398091,703758.570726 1645858.898928,703751.519936 1645952.132022,703748.387745 1646044.582069,703744.469145 1646422.999142,703738.934459 1646907.207479)
6564	2019	5	798215	79000358	GRAND AVE	SR 15A	3400	F	F	F	F	D	79	Volusia	5	0.0	1.39	9.0	0.0	59.0	8.1	2233.3848	LINESTRING(545169.782973 1709107.508258,545227.950315 1709113.964202,546721.736585 1709155.321222,548511.145230 1709183.248805,549729.829682 1709198.849267,550002.051364 1709198.849267,550249.191991 1709201.799980,550518.664603 1709210.094237,552498.004339 1709241.564019)
6567	2019	5	790509	79040000	DEBARY PLANT BLVD	SAXON BLVD	31500	C	F	F	F	A	79	Volusia	5	4.667	5.277	9.0	0.0	59.0	7.2	981.8857	LINESTRING(558589.349676 1661283.716098,558620.715275 1661446.049376,558659.561838 1661651.392729,558789.057101 1662158.888335,559353.090100 1664407.307479,559354.625529 1664413.458017)
6577	2019	5	792038	79002048	US-1/SR-5	I-95/SR-9	6900	E				F	79	Volusia	5	0.0	0.125	9.0	0.0	0.0	9.0	203.1761	LINESTRING(614004.339123 1818875.711357,613992.647178 1818905.248725,613979.930213 1818942.992971,613973.467549 1818984.837296,613975.416766 1819019.298119,613986.903707 1819055.398973,614008.644205 1819087.399749,614040.540799 1819116.937117,614085.873551 1819145.654470,614122.898603 1819149.754548,614172.640620 1819145.654470,614209.561490 1819125.960650,614246.690724 1819098.063314,614276.123910 1819061.142444,614298.381959 1819013.554648,614315.612370 1818946.273034)
6583	2019	5	798128	79000205	S PENINSULA DR	SR-A1A	300	F	F	F	F	F	79	Volusia	5	0.0	0.28	9.0	0.0	59.0	4.4	434.6703	LINESTRING(655565.193885 1770804.019466,656991.711984 1770815.916414)
6590	2019	5	791000	79050000	US-92/SR-600	MERCERS FERNERY RD	33000	C	F	F	F	A	79	Volusia	5	0.0	0.678	9.0	0.0	59.0	5.4	1091.1986	LINESTRING(558965.817530 1716339.263517,558965.444491 1716364.119403,558948.156947 1717266.815517,558932.556485 1717824.846270,558921.324958 1718473.804664,558897.611718 1719759.239737,558894.638741 1719919.796455)
6591	2019	5	798103	79000130	E PARK AVE	BUS 44/CANAL ST	2800	C	F	F	F	F	79	Volusia	5	0.0	2.5	9.0	0.0	59.0	4.4	3989.2086	LINESTRING(686644.013365 1693688.891197,686293.665026 1694361.693899,686143.205591 1694832.651758,686000.133019 1695228.127845,685966.492212 1695321.663404,685794.191458 1695572.732714,685683.338109 1695787.872565,685551.604606 1696063.313816,685189.490386 1696896.180890,685037.979046 1697245.584867,684986.082808 1697360.686167,684713.299887 1697883.227716,684668.071317 1697961.176256,684606.187019 1698026.004545,684502.397903 1698135.117041,684455.159623 1698194.998351,684408.586765 1698278.162728,684269.315167 1698553.567011,684206.547000 1698667.616405,684140.804595 1698774.278936,683876.998157 1699202.955576,683719.484571 1699465.952081,683406.161284 1699995.984676,683371.085449 1700060.806243,683343.288934 1700136.288015,683322.879282 1700213.416539,683307.188080 1700317.619023,683298.984562 1700460.382409,683295.496135 1700502.226734,683278.208591 1700556.213340,683187.062504 1700807.040677,683098.934343 1701045.090557,682988.796827 1701349.938108,682470.099941 1702775.142165,682444.924788 1702849.094809,682419.749634 1702963.954137,682393.788072 1703041.049054,682323.478449 1703211.501412,682291.013894 1703289.426426,682257.611698 1703380.491856,682121.885659 1703723.799487,682031.401634 1703956.660415,682026.763420 1703980.832814,682001.387884 1704081.280954,681971.382115 1704157.488221,681917.618577 1704294.034275,681858.622818 1704443.869035,681847.750889 1704481.867856,681817.771166 1704586.653006,681804.777362 1704632.069776,681797.235906 1704658.429583,681792.892596 1704669.067942,681765.290162 1704736.678907,681726.531818 1704831.616307,681679.022580 1704955.655021,681652.805183 1705024.103225,681550.270036 1705291.806418,681541.133078 1705341.848379,681524.037516 1705384.061543,681517.568970 1705402.102728,681512.582082 1705420.608953,681509.109618 1705439.457551,681507.174683 1705458.525857,681507.038154 1705460.365851,681503.842109 1705496.695234,681498.410345 1705532.759120,681498.070913 1705534.341599,681490.763867 1705568.418460,681480.932081 1705603.538824,681463.860043 1705622.075296)
